frame,left,right,diff,decision
frame_000499.jpg,-0.004577,0.000890,-0.005468,left
frame_000500.jpg,0.004485,0.003630,0.000855,right
frame_000501.jpg,0.005183,0.002735,0.002448,right
frame_000502.jpg,0.002653,-0.002428,0.005081,right
frame_000503.jpg,0.002664,-0.002356,0.005020,right
frame_000504.jpg,0.002336,-0.002116,0.004452,right
frame_000505.jpg,0.002536,-0.002074,0.004609,right
frame_000506.jpg,0.002054,-0.002078,0.004132,right
frame_000507.jpg,0.002559,-0.002299,0.004859,right
frame_000508.jpg,0.002579,-0.002329,0.004908,right
frame_000509.jpg,0.002427,-0.002187,0.004614,right
frame_000510.jpg,0.001983,-0.002109,0.004091,right
frame_000511.jpg,-0.007924,0.007720,-0.015644,left
frame_000512.jpg,-0.008594,0.007604,-0.016198,left
frame_000513.jpg,-0.008221,0.007824,-0.016045,left
frame_000514.jpg,-0.008311,0.007901,-0.016212,left
frame_000515.jpg,-0.008290,0.007623,-0.015913,left
frame_000516.jpg,-0.008058,0.007682,-0.015740,left
frame_000517.jpg,-0.008208,0.007750,-0.015959,left
frame_000518.jpg,-0.008744,0.007671,-0.016415,left
frame_000519.jpg,-0.002006,0.005573,-0.007578,left
frame_000520.jpg,0.008898,0.006239,0.002659,right
frame_000521.jpg,0.008517,0.006394,0.002124,right
frame_000522.jpg,0.008743,0.006386,0.002356,right
frame_000523.jpg,0.008683,0.006251,0.002432,right
frame_000524.jpg,0.009396,0.006699,0.002697,right
frame_000525.jpg,0.004529,0.006139,-0.001610,left
frame_000526.jpg,0.007873,0.002493,0.005380,right
frame_000527.jpg,0.006389,0.009034,-0.002645,left
frame_000528.jpg,0.003273,0.007948,-0.004675,left
frame_000529.jpg,-0.004262,0.000162,-0.004423,left
frame_000530.jpg,0.003126,-0.000682,0.003808,right
frame_000531.jpg,0.001011,0.003978,-0.002966,left
frame_000532.jpg,-0.001577,0.002834,-0.004411,left
frame_000533.jpg,-0.001463,0.002567,-0.004030,left
frame_000534.jpg,-0.001330,0.002783,-0.004113,left
frame_000535.jpg,-0.001098,0.002470,-0.003568,left
frame_000536.jpg,-0.001516,0.002918,-0.004434,left
frame_000537.jpg,-0.008329,0.007898,-0.016228,left
frame_000538.jpg,-0.008074,0.007730,-0.015804,left
frame_000539.jpg,-0.007833,0.007591,-0.015425,left
frame_000540.jpg,-0.009177,0.008190,-0.017367,left
frame_000541.jpg,-0.003831,0.003647,-0.007478,left
frame_000542.jpg,0.004495,0.006236,-0.001741,left
frame_000543.jpg,0.008455,0.009848,-0.001394,left
frame_000544.jpg,0.008107,0.010207,-0.002099,left
frame_000545.jpg,0.008084,0.009922,-0.001838,left
frame_000546.jpg,0.007940,0.010218,-0.002278,left
frame_000547.jpg,0.005758,0.005450,0.000308,right
frame_000548.jpg,0.008794,0.005816,0.002978,right
frame_000549.jpg,0.009707,0.007404,0.002303,right
frame_000550.jpg,0.001098,0.005852,-0.004754,left
frame_000551.jpg,-0.005501,0.001374,-0.006876,left
frame_000552.jpg,0.006880,0.005355,0.001525,right
frame_000553.jpg,0.007126,0.007028,0.000098,right
frame_000554.jpg,-0.001067,-0.001662,0.000595,right
frame_000555.jpg,-0.001893,-0.001236,-0.000658,left
frame_000556.jpg,-0.001209,-0.001833,0.000624,right
frame_000557.jpg,-0.000875,-0.001455,0.000579,right
frame_000558.jpg,-0.001194,-0.001233,0.000039,right
frame_000559.jpg,-0.009298,0.008183,-0.017482,left
frame_000560.jpg,-0.007935,0.007738,-0.015673,left
frame_000561.jpg,-0.008165,0.007886,-0.016051,left
frame_000562.jpg,-0.008161,0.007857,-0.016018,left
frame_000563.jpg,-0.007902,0.007737,-0.015638,left
frame_000564.jpg,-0.008490,0.007845,-0.016335,left
frame_000565.jpg,-0.002346,0.005436,-0.007781,left
frame_000566.jpg,0.007468,0.004179,0.003289,right
frame_000567.jpg,0.007835,0.004118,0.003717,right
frame_000568.jpg,0.008061,0.003846,0.004215,right
frame_000569.jpg,0.009075,0.006084,0.002990,right
frame_000570.jpg,0.001311,0.001878,-0.000568,left
frame_000571.jpg,0.005574,0.004294,0.001280,right
frame_000572.jpg,0.002338,0.006768,-0.004430,left
frame_000573.jpg,0.000926,0.006924,-0.005998,left
frame_000574.jpg,-0.002728,0.000147,-0.002875,left
frame_000575.jpg,0.001868,-0.003079,0.004947,right
frame_000576.jpg,-0.001706,0.001123,-0.002829,left
frame_000577.jpg,0.000200,0.003701,-0.003501,left
frame_000578.jpg,0.000284,0.003657,-0.003372,left
frame_000579.jpg,0.000163,0.003393,-0.003230,left
frame_000580.jpg,-0.007834,0.007676,-0.015511,left
frame_000581.jpg,-0.008482,0.007690,-0.016172,left
frame_000582.jpg,-0.007967,0.007733,-0.015701,left
frame_000583.jpg,-0.008266,0.007770,-0.016036,left
frame_000584.jpg,-0.008076,0.007669,-0.015745,left
frame_000585.jpg,-0.007975,0.007794,-0.015770,left
frame_000586.jpg,-0.002265,0.005423,-0.007688,left
frame_000587.jpg,0.007457,0.007056,0.000401,right
frame_000588.jpg,0.006863,0.007133,-0.000270,left
frame_000589.jpg,0.007195,0.006984,0.000212,right
frame_000590.jpg,0.006871,0.006963,-0.000092,left
frame_000591.jpg,0.007355,0.006828,0.000527,right
frame_000592.jpg,0.001804,0.003271,-0.001467,left
frame_000593.jpg,0.007043,0.002273,0.004771,right
frame_000594.jpg,0.006094,0.010149,-0.004055,left
frame_000595.jpg,-0.001751,0.004825,-0.006577,left
frame_000596.jpg,-0.003514,-0.001099,-0.002415,left
frame_000597.jpg,0.002371,-0.000762,0.003133,right
frame_000598.jpg,-0.001831,0.001446,-0.003277,left
frame_000599.jpg,-0.001518,0.003898,-0.005417,left
frame_000600.jpg,-0.000490,0.003612,-0.004102,left
frame_000601.jpg,0.000103,0.003072,-0.002969,left
frame_000602.jpg,-0.008131,0.007731,-0.015862,left
frame_000603.jpg,-0.009180,0.007874,-0.017054,left
frame_000604.jpg,-0.007799,0.007680,-0.015479,left
frame_000605.jpg,-0.007849,0.007709,-0.015558,left
frame_000606.jpg,-0.008053,0.007856,-0.015910,left
frame_000607.jpg,-0.008348,0.007766,-0.016114,left
frame_000608.jpg,0.001753,0.003186,-0.001433,left
frame_000609.jpg,0.007109,0.006982,0.000127,right
frame_000610.jpg,0.007053,0.007014,0.000040,right
frame_000611.jpg,0.006823,0.007196,-0.000374,left
frame_000612.jpg,0.006671,0.007490,-0.000819,left
frame_000613.jpg,0.006808,0.007120,-0.000312,left
frame_000614.jpg,0.002197,0.005999,-0.003801,left
frame_000615.jpg,-0.000895,0.004703,-0.005597,left
frame_000616.jpg,0.004792,0.007817,-0.003026,left
frame_000617.jpg,-0.000209,0.003395,-0.003604,left
frame_000618.jpg,-0.005601,-0.000707,-0.004894,left
frame_000619.jpg,0.001292,-0.000215,0.001507,right
frame_000620.jpg,0.003626,-0.002495,0.006121,right
frame_000621.jpg,-0.003167,0.004235,-0.007401,left
frame_000622.jpg,-0.002761,0.004257,-0.007018,left
frame_000623.jpg,-0.002958,0.004630,-0.007588,left
frame_000624.jpg,-0.008232,0.007718,-0.015950,left
frame_000625.jpg,-0.008075,0.007779,-0.015854,left
frame_000626.jpg,-0.007927,0.007734,-0.015661,left
frame_000627.jpg,-0.008099,0.007865,-0.015964,left
frame_000628.jpg,-0.008339,0.007843,-0.016183,left
frame_000629.jpg,0.001139,0.003311,-0.002171,left
frame_000630.jpg,0.009890,0.005787,0.004103,right
frame_000631.jpg,0.008225,0.010016,-0.001791,left
frame_000632.jpg,0.007996,0.010172,-0.002176,left
frame_000633.jpg,0.008251,0.010063,-0.001812,left
frame_000634.jpg,0.009544,0.008530,0.001014,right
frame_000635.jpg,0.005777,0.005088,0.000690,right
frame_000636.jpg,0.010013,0.006672,0.003342,right
frame_000637.jpg,0.001774,0.005922,-0.004148,left
frame_000638.jpg,0.001029,0.004628,-0.003599,left
frame_000639.jpg,0.003933,0.002645,0.001288,right
frame_000640.jpg,0.007060,0.006961,0.000099,right
frame_000641.jpg,-0.000703,-0.001209,0.000506,right
frame_000642.jpg,-0.002143,0.002929,-0.005073,left
frame_000643.jpg,-0.002079,0.003138,-0.005217,left
frame_000644.jpg,-0.008574,0.007645,-0.016219,left
frame_000645.jpg,-0.008089,0.007741,-0.015830,left
frame_000646.jpg,-0.007791,0.007657,-0.015448,left
frame_000647.jpg,-0.007834,0.007721,-0.015555,left
frame_000648.jpg,-0.009215,0.007986,-0.017201,left
frame_000649.jpg,-0.008123,0.007792,-0.015915,left
frame_000650.jpg,0.001307,0.003345,-0.002037,left
frame_000651.jpg,0.008963,0.006852,0.002111,right
frame_000652.jpg,0.009239,0.007014,0.002225,right
frame_000653.jpg,0.009024,0.007269,0.001755,right
frame_000654.jpg,0.008815,0.006864,0.001950,right
frame_000655.jpg,0.010082,0.006740,0.003342,right
frame_000656.jpg,0.004095,0.001487,0.002609,right
frame_000657.jpg,0.008039,0.004639,0.003400,right
frame_000658.jpg,0.005296,0.008500,-0.003204,left
frame_000659.jpg,-0.002180,0.006828,-0.009008,left
frame_000660.jpg,-0.000425,0.001325,-0.001750,left
frame_000661.jpg,0.003367,-0.001260,0.004627,right
frame_000662.jpg,0.002064,0.005227,-0.003163,left
frame_000663.jpg,-0.002311,0.001848,-0.004159,left
frame_000664.jpg,-0.002270,0.001690,-0.003960,left
frame_000665.jpg,-0.002678,0.001652,-0.004330,left
