frame,left,right,diff,decision
frame_000489.jpg,-0.007882,0.007726,-0.015607,left
frame_000490.jpg,-0.004134,0.003765,-0.007899,left
frame_000491.jpg,0.006420,0.003592,+0.002829,right
frame_000492.jpg,0.006425,0.003248,+0.003177,right
frame_000493.jpg,0.006135,0.002621,+0.003514,right
frame_000494.jpg,0.006648,0.002679,+0.003970,right
frame_000495.jpg,0.006745,0.004264,+0.002481,right
frame_000496.jpg,0.006436,0.008622,-0.002186,left
frame_000497.jpg,0.003324,0.008976,-0.005651,left
frame_000498.jpg,0.000627,0.006216,-0.005588,left
frame_000499.jpg,-0.005346,0.001481,-0.006826,left
frame_000500.jpg,0.004816,0.003274,+0.001542,right
frame_000501.jpg,0.005056,0.002936,+0.002119,right
frame_000502.jpg,0.002608,-0.002361,+0.004969,right
frame_000503.jpg,0.002327,-0.002021,+0.004348,right
frame_000504.jpg,0.002295,-0.002111,+0.004407,right
frame_000505.jpg,0.002226,-0.002188,+0.004414,right
frame_000506.jpg,0.002006,-0.001807,+0.003813,right
frame_000507.jpg,0.002489,-0.002256,+0.004745,right
frame_000508.jpg,0.002421,-0.002182,+0.004603,right
frame_000509.jpg,0.002375,-0.002192,+0.004568,right
frame_000510.jpg,0.002447,-0.002129,+0.004576,right
frame_000511.jpg,-0.008193,0.007898,-0.016090,left
frame_000512.jpg,-0.008095,0.007719,-0.015814,left
frame_000513.jpg,-0.008380,0.007778,-0.016157,left
frame_000514.jpg,-0.007932,0.007718,-0.015650,left
frame_000515.jpg,-0.008111,0.007848,-0.015959,left
frame_000516.jpg,-0.008469,0.007763,-0.016232,left
frame_000517.jpg,-0.008258,0.007841,-0.016099,left
frame_000518.jpg,-0.008088,0.007709,-0.015798,left
frame_000519.jpg,-0.002245,0.005452,-0.007697,left
frame_000520.jpg,0.008666,0.006268,+0.002398,right
frame_000521.jpg,0.008815,0.006502,+0.002313,right
frame_000522.jpg,0.008841,0.006341,+0.002501,right
frame_000523.jpg,0.009978,0.005169,+0.004809,right
frame_000524.jpg,0.008014,0.006918,+0.001095,right
frame_000525.jpg,0.004473,0.006079,-0.001606,left
frame_000526.jpg,0.007436,0.002597,+0.004839,right
frame_000527.jpg,0.006324,0.009172,-0.002847,left
frame_000528.jpg,0.003513,0.008475,-0.004962,left
frame_000529.jpg,-0.003907,-0.000115,-0.003793,left
frame_000530.jpg,0.002911,-0.000723,+0.003634,right
frame_000531.jpg,0.000827,0.004052,-0.003225,left
frame_000532.jpg,-0.001222,0.002654,-0.003875,left
frame_000533.jpg,-0.001319,0.002640,-0.003959,left
frame_000534.jpg,-0.001554,0.002728,-0.004282,left
frame_000535.jpg,-0.001096,0.002555,-0.003651,left
frame_000536.jpg,-0.001086,0.002711,-0.003796,left
frame_000537.jpg,-0.007989,0.007555,-0.015545,left
frame_000538.jpg,-0.007996,0.007687,-0.015683,left
frame_000539.jpg,-0.008622,0.007487,-0.016108,left
frame_000540.jpg,-0.008397,0.007838,-0.016235,left
frame_000541.jpg,-0.003905,0.003649,-0.007554,left
frame_000542.jpg,0.004683,0.006142,-0.001459,left
frame_000543.jpg,0.008539,0.009804,-0.001264,left
frame_000544.jpg,0.008043,0.010120,-0.002077,left
frame_000545.jpg,0.008889,0.009694,-0.000805,left
frame_000546.jpg,0.007926,0.009963,-0.002037,left
frame_000547.jpg,0.004905,0.005975,-0.001071,left
frame_000548.jpg,0.009757,0.005962,+0.003795,right
frame_000549.jpg,0.009872,0.006535,+0.003337,right
frame_000550.jpg,0.001370,0.005554,-0.004184,left
frame_000551.jpg,-0.005761,0.001620,-0.007381,left
frame_000552.jpg,0.007256,0.004901,+0.002356,right
frame_000553.jpg,0.006934,0.006692,+0.000241,right
frame_000554.jpg,-0.001099,-0.001475,+0.000376,right
frame_000555.jpg,-0.000939,-0.001796,+0.000857,right
frame_000556.jpg,-0.001138,-0.001596,+0.000458,right
frame_000557.jpg,-0.001572,-0.001356,-0.000216,left
frame_000558.jpg,-0.001324,-0.001647,+0.000323,right
frame_000559.jpg,-0.008210,0.007551,-0.015761,left
frame_000560.jpg,-0.008117,0.007856,-0.015972,left
frame_000561.jpg,-0.008780,0.007759,-0.016539,left
frame_000562.jpg,-0.008369,0.007761,-0.016130,left
frame_000563.jpg,-0.008061,0.007785,-0.015846,left
frame_000564.jpg,-0.008645,0.008003,-0.016648,left
frame_000565.jpg,-0.001936,0.005395,-0.007331,left
frame_000566.jpg,0.007240,0.004231,+0.003009,right
frame_000567.jpg,0.007628,0.003956,+0.003672,right
frame_000568.jpg,0.007895,0.004115,+0.003780,right
frame_000569.jpg,0.009017,0.005957,+0.003060,right
frame_000570.jpg,0.001470,0.001913,-0.000444,left
frame_000571.jpg,0.005627,0.004369,+0.001258,right
frame_000572.jpg,0.002575,0.006709,-0.004133,left
frame_000573.jpg,0.001301,0.007045,-0.005744,left
frame_000574.jpg,-0.002455,-0.000017,-0.002438,left
frame_000575.jpg,0.001846,-0.002987,+0.004832,right
frame_000576.jpg,-0.002212,0.000763,-0.002975,left
frame_000577.jpg,-0.000260,0.003743,-0.004003,left
frame_000578.jpg,0.000254,0.003679,-0.003425,left
frame_000579.jpg,-0.000057,0.003638,-0.003694,left
frame_000580.jpg,-0.008163,0.007708,-0.015871,left
frame_000581.jpg,-0.009249,0.008085,-0.017334,left
frame_000582.jpg,-0.007945,0.007715,-0.015660,left
frame_000583.jpg,-0.008106,0.007743,-0.015849,left
frame_000584.jpg,-0.008221,0.007907,-0.016128,left
frame_000585.jpg,-0.008448,0.007968,-0.016416,left
frame_000586.jpg,-0.002347,0.005314,-0.007661,left
frame_000587.jpg,0.006730,0.006890,-0.000160,left
frame_000588.jpg,0.007169,0.006842,+0.000327,right
frame_000589.jpg,0.007211,0.007031,+0.000180,right
frame_000590.jpg,0.008637,0.005659,+0.002978,right
frame_000591.jpg,0.007408,0.006299,+0.001109,right
frame_000592.jpg,0.003693,0.002190,+0.001503,right
frame_000593.jpg,0.006910,0.002084,+0.004825,right
frame_000594.jpg,0.006348,0.010067,-0.003719,left
frame_000595.jpg,-0.001521,0.004502,-0.006023,left
frame_000596.jpg,-0.003778,-0.000960,-0.002818,left
frame_000597.jpg,0.002139,-0.000756,+0.002896,right
frame_000598.jpg,-0.001883,0.001442,-0.003324,left
frame_000599.jpg,0.000046,0.003494,-0.003448,left
frame_000600.jpg,-0.000317,0.003417,-0.003733,left
frame_000601.jpg,0.000107,0.003299,-0.003192,left
frame_000602.jpg,-0.008203,0.007802,-0.016005,left
frame_000603.jpg,-0.007863,0.007660,-0.015523,left
frame_000604.jpg,-0.007899,0.007742,-0.015642,left
frame_000605.jpg,-0.008862,0.007687,-0.016549,left
frame_000606.jpg,-0.009013,0.007866,-0.016879,left
frame_000607.jpg,-0.008683,0.008054,-0.016737,left
frame_000608.jpg,0.001776,0.003191,-0.001415,left
frame_000609.jpg,0.007026,0.007225,-0.000199,left
frame_000610.jpg,0.006737,0.007200,-0.000463,left
frame_000611.jpg,0.006908,0.006999,-0.000091,left
frame_000612.jpg,0.007409,0.006862,+0.000547,right
frame_000613.jpg,0.007011,0.006940,+0.000071,right
frame_000614.jpg,0.002155,0.005914,-0.003759,left
frame_000615.jpg,-0.000832,0.004811,-0.005643,left
frame_000616.jpg,0.005094,0.007705,-0.002612,left
frame_000617.jpg,0.001056,0.006529,-0.005472,left
frame_000618.jpg,-0.005427,-0.001093,-0.004334,left
frame_000619.jpg,0.000743,-0.000009,+0.000752,right
frame_000620.jpg,0.003617,-0.002467,+0.006084,right
frame_000621.jpg,-0.003251,0.004441,-0.007692,left
frame_000622.jpg,-0.002980,0.004324,-0.007304,left
frame_000623.jpg,-0.002798,0.004565,-0.007362,left
frame_000624.jpg,-0.008006,0.007755,-0.015761,left
frame_000625.jpg,-0.008309,0.007910,-0.016219,left
frame_000626.jpg,-0.007842,0.007686,-0.015529,left
frame_000627.jpg,-0.009024,0.007911,-0.016934,left
frame_000628.jpg,-0.008162,0.007758,-0.015920,left
frame_000629.jpg,0.002127,0.002777,-0.000650,left
frame_000630.jpg,0.008758,0.006171,+0.002588,right
frame_000631.jpg,0.007959,0.010084,-0.002125,left
frame_000632.jpg,0.008356,0.009986,-0.001630,left
frame_000633.jpg,0.007942,0.009968,-0.002026,left
frame_000634.jpg,0.009469,0.008211,+0.001258,right
frame_000635.jpg,0.005905,0.005274,+0.000631,right
frame_000636.jpg,0.009738,0.007310,+0.002427,right
frame_000637.jpg,0.000650,0.005579,-0.004929,left
frame_000638.jpg,0.000989,0.004699,-0.003710,left
frame_000639.jpg,0.004062,0.002835,+0.001226,right
frame_000640.jpg,0.008510,0.007978,+0.000532,right
frame_000641.jpg,-0.001502,-0.001877,+0.000375,right
frame_000642.jpg,-0.002169,0.003320,-0.005490,left
frame_000643.jpg,-0.002395,0.003215,-0.005610,left
frame_000644.jpg,-0.008249,0.007837,-0.016086,left
frame_000645.jpg,-0.009038,0.007993,-0.017032,left
frame_000646.jpg,-0.009393,0.008139,-0.017532,left
frame_000647.jpg,-0.008519,0.007847,-0.016367,left
frame_000648.jpg,-0.007811,0.007686,-0.015497,left
frame_000649.jpg,-0.008120,0.007821,-0.015940,left
frame_000650.jpg,0.001278,0.003717,-0.002439,left
frame_000651.jpg,0.008787,0.007002,+0.001785,right
frame_000652.jpg,0.009198,0.006889,+0.002309,right
frame_000653.jpg,0.008788,0.007016,+0.001771,right
frame_000654.jpg,0.008743,0.007163,+0.001579,right
frame_000655.jpg,0.009861,0.007420,+0.002441,right
frame_000656.jpg,0.003973,0.001831,+0.002142,right
frame_000657.jpg,0.010835,0.004579,+0.006255,right
frame_000658.jpg,0.005407,0.008499,-0.003093,left
frame_000659.jpg,-0.002103,0.006796,-0.008899,left
frame_000660.jpg,-0.000540,0.001321,-0.001861,left
frame_000661.jpg,0.003277,-0.001226,+0.004502,right
frame_000662.jpg,0.001780,0.005043,-0.003263,left
frame_000663.jpg,-0.002107,0.001682,-0.003789,left
frame_000664.jpg,-0.002001,0.001615,-0.003616,left
frame_000665.jpg,-0.002187,0.001630,-0.003817,left
